Line,Replicate,Vial,Sex,Block,Length(mm),Width(mm)
239,2,2,2,1,0.91,0.8
239,3,2,2,1,0.84,0.76
239,4,2,2,1,0.86,0.73
239,5,2,2,1,0.87,0.77
239,6,2,2,1,0.84,0.76
239,7,2,2,1,0.86,0.73
239,8,2,2,1,0.89,0.77
239,9,2,2,1,0.87,0.75
239,10,2,2,1,0.87,0.75
256,1,1,1,1,0.91,0.71
256,2,1,1,1,0.98,0.84
256,3,1,1,1,0.98,0.82
256,4,1,1,1,1.01,0.77
256,5,1,1,1,1,0.82
256,6,1,1,1,1,0.81
256,7,1,1,1,0.94,0.83
256,8,1,1,1,1.02,0.83
256,9,1,1,1,0.94,0.77
256,10,1,1,1,0.98,0.79
256,1,2,1,1,1.03,0.85
256,2,2,1,1,1.01,0.83
256,3,2,1,1,1.03,0.81
256,4,2,1,1,0.97,0.83
256,5,2,1,1,1.04,0.89
256,6,2,1,1,1.02,0.86
256,7,2,1,1,1.02,0.84
256,8,2,1,1,1.05,0.88
256,9,2,1,1,0.99,0.83
256,10,2,1,1,1.04,0.87
256,1,1,2,1,0.78,0.68
256,2,1,2,1,0.79,0.68
256,3,1,2,1,0.8,0.68
256,4,1,2,1,0.84,0.72
256,5,1,2,1,0.85,0.74
256,6,1,2,1,0.86,0.72
256,7,1,2,1,0.86,0.72
256,8,1,2,1,0.89,0.71
256,9,1,2,1,0.91,0.72
256,10,1,2,1,0.88,0.78
256,1,2,2,1,0.83,0.76
256,2,2,2,1,0.79,0.73
256,3,2,2,1,0.83,0.71
256,4,2,2,1,0.92,0.8
256,5,2,2,1,0.85,0.76
256,6,2,2,1,0.91,0.77
256,7,2,2,1,0.91,0.69
256,8,2,2,1,0.95,0.79
256,9,2,2,1,0.83,0.73
256,10,2,2,1,0.91,0.77
999,1,1,1,1,1,0.91
999,2,1,1,1,1.01,0.88
999,3,1,1,1,1.02,0.91
999,4,1,1,1,0.96,0.86
999,5,1,1,1,1.01,0.91
999,6,1,1,1,0.99,0.85
999,7,1,1,1,1.03,0.86
999,8,1,1,1,1,0.86
999,9,1,1,1,0.96,0.84
999,10,1,1,1,1,0.88
999,1,2,1,1,1,0.87
999,2,2,1,1,1.02,0.85
999,3,2,1,1,1,0.89
999,4,2,1,1,1.02,0.87
999,5,2,1,1,1.02,0.84
999,6,2,1,1,1,0.86
999,7,2,1,1,0.99,0.89
999,8,2,1,1,,
999,9,2,1,1,,
999,10,2,1,1,,
999,1,1,2,1,0.88,0.73
999,2,1,2,1,0.89,0.78
999,3,1,2,1,0.87,0.79
999,4,1,2,1,0.89,0.76
999,5,1,2,1,0.91,0.8
999,6,1,2,1,0.89,0.82
999,7,1,2,1,0.89,0.78
999,8,1,2,1,0.89,0.78
999,9,1,2,1,0.9,0.79
999,10,1,2,1,0.86,0.81
999,1,2,2,1,0.86,0.76
999,2,2,2,1,0.9,0.82
999,3,2,2,1,0.87,0.75
999,4,2,2,1,0.9,0.8
999,5,2,2,1,0.89,0.8
999,6,2,2,1,0.87,0.78
999,7,2,2,1,0.87,0.76
999,8,2,2,1,0.93,0.84
999,9,2,2,1,0.88,0.81
999,10,2,2,1,0.88,0.8
999,1,1,1,1,0.94,0.87
999,2,1,1,1,0.96,0.84
999,3,1,1,1,1,0.91
999,4,1,1,1,0.94,0.81
999,5,1,1,1,1.01,0.89
999,6,1,1,1,0.99,0.91
999,7,1,1,1,0.96,0.89
999,8,1,1,1,0.96,0.87
999,9,1,1,1,1,0.89
999,10,1,1,1,0.97,0.87
999,1,2,1,1,1,0.9
999,2,2,1,1,0.95,0.83
999,3,2,1,1,0.93,0.83
999,4,2,1,1,0.96,0.85
999,5,2,1,1,0.97,0.83
999,6,2,1,1,1,0.88
999,7,2,1,1,0.96,0.91
999,8,2,1,1,1.02,0.88
999,9,2,1,1,1,0.88
999,10,2,1,1,0.95,0.86
999,1,1,2,1,0.86,0.79
999,2,1,2,1,0.87,0.78
999,3,1,2,1,0.88,0.81
999,4,1,2,1,0.86,0.78
999,5,1,2,1,0.89,0.79
999,6,1,2,1,0.85,0.81
999,7,1,2,1,0.87,0.8
999,8,1,2,1,0.9,0.82
999,9,1,2,1,0.89,0.84
999,10,1,2,1,0.85,0.79
999,1,2,2,1,0.89,0.78
999,2,2,2,1,0.88,0.8
999,3,2,2,1,0.86,0.77
999,4,2,2,1,0.87,0.78
999,5,2,2,1,0.89,0.81
999,6,2,2,1,0.91,0.79
999,7,2,2,1,0.87,0.8
999,8,2,2,1,0.88,0.79
999,9,2,2,1,0.91,0.82
999,10,2,2,1,0.84,0.79
999,1,1,1,1,0.97,0.87
999,2,1,1,1,1.01,0.88
999,3,1,1,1,1.01,0.91
999,4,1,1,1,1.06,0.92
999,5,1,1,1,0.95,0.86
999,6,1,1,1,1.01,0.92
999,7,1,1,1,1.01,0.88
999,8,1,1,1,0.96,0.87
999,9,1,1,1,0.99,0.88
999,10,1,1,1,1.02,0.87
999,1,2,1,1,1.01,0.9
999,2,2,1,1,1.03,0.87
999,3,2,1,1,1.04,0.93
999,4,2,1,1,1.03,0.9
999,5,2,1,1,1.01,0.9
999,6,2,1,1,0.98,0.85
999,7,2,1,1,0.98,0.85
999,8,2,1,1,1.01,0.85
999,9,2,1,1,0.99,0.87
999,10,2,1,1,1,0.88
999,1,1,2,1,0.88,0.77
999,2,1,2,1,0.89,0.84
999,3,1,2,1,0.89,0.8
999,4,1,2,1,0.86,0.81
999,5,1,2,1,0.89,0.79
999,6,1,2,1,0.91,0.8
999,7,1,2,1,0.91,0.8
999,8,1,2,1,0.89,0.8
999,9,1,2,1,0.92,0.79
999,10,1,2,1,0.85,0.76
999,1,2,2,1,0.93,0.83
999,2,2,2,1,0.92,0.82
999,3,2,2,1,0.92,0.82
999,4,2,2,1,0.93,0.85
999,5,2,2,1,0.9,0.79
999,6,2,2,1,0.89,0.81
999,7,2,2,1,0.89,0.8
999,8,2,2,1,0.91,0.82
999,9,2,2,1,0.91,0.81
999,10,2,2,1,0.9,0.82
21,1,1,1,2,0.98,0.78
21,2,1,1,2,0.99,0.77
21,3,1,1,2,0.98,0.84
21,4,1,1,2,1.02,0.83
21,5,1,1,2,1,0.81
21,6,1,1,2,0.96,0.85
21,7,1,1,2,0.96,0.81
21,8,1,1,2,0.97,0.78
21,9,1,1,2,0.99,0.79
21,10,1,1,2,1.01,0.78
21,1,2,1,2,0.99,0.81
21,2,2,1,2,0.97,0.8
21,3,2,1,2,1.02,0.82
21,4,2,1,2,0.95,0.79
21,5,2,1,2,1.02,0.81
21,6,2,1,2,1.02,0.79
21,7,2,1,2,1.01,0.82
21,8,2,1,2,0.94,0.78
21,9,2,1,2,1.04,0.84
21,10,2,1,2,1,0.79
21,1,1,2,2,0.89,0.7
21,2,1,2,2,0.85,0.68
21,3,1,2,2,0.84,0.66
21,4,1,2,2,0.87,0.71
21,5,1,2,2,0.82,0.68
21,6,1,2,2,0.79,0.66
21,7,1,2,2,0.84,0.68
21,8,1,2,2,0.83,0.7
21,9,1,2,2,0.81,0.68
21,10,1,2,2,0.82,0.7
21,1,2,2,2,0.82,0.71
21,2,2,2,2,0.87,0.73
21,3,2,2,2,0.87,0.69
21,4,2,2,2,0.82,0.66
21,5,2,2,2,0.85,0.66
21,6,2,2,2,0.86,0.71
21,7,2,2,2,0.83,0.62
21,8,2,2,2,0.87,0.7
21,9,2,2,2,0.78,0.61
21,10,2,2,2,,
26,1,1,1,2,0.93,0.78
26,2,1,1,2,1,0.84
26,3,1,1,2,1.02,0.82
26,4,1,1,2,1.02,0.82
26,5,1,1,2,1,0.83
26,6,1,1,2,0.98,0.82
26,7,1,1,2,0.99,0.8
26,8,1,1,2,1.01,0.84
26,9,1,1,2,0.91,0.78
26,10,1,1,2,0.98,0.78
26,1,2,1,2,1.07,0.87
26,2,2,1,2,0.97,0.83
26,3,2,1,2,0.95,0.81
26,4,2,1,2,0.98,0.83
26,5,2,1,2,1,0.85
26,6,2,1,2,1.02,0.83
26,7,2,1,2,1,0.81
26,8,2,1,2,1.03,0.83
26,9,2,1,2,0.95,0.84
26,10,2,1,2,0.98,0.81
26,1,1,2,2,0.77,0.66
26,2,1,2,2,0.85,0.75
26,3,1,2,2,0.86,0.72
26,4,1,2,2,0.8,0.68
26,5,1,2,2,0.85,0.71
26,6,1,2,2,0.85,0.72
26,7,1,2,2,0.82,0.7
26,8,1,2,2,0.83,0.72
26,9,1,2,2,0.86,0.76
26,10,1,2,2,0.87,0.71
26,1,2,2,2,0.83,0.71
26,2,2,2,2,0.83,0.68
26,3,2,2,2,0.86,0.7
26,4,2,2,2,0.84,0.7
26,5,2,2,2,0.81,0.68
26,6,2,2,2,0.8,0.67
26,7,2,2,2,0.86,0.77
26,8,2,2,2,0.86,0.71
26,9,2,2,2,0.7,0.66
26,10,2,2,2,0.86,0.74
28,1,1,1,2,1.01,0.86
28,2,1,1,2,1.05,0.87
28,3,1,1,2,1,0.82
28,4,1,1,2,1.02,0.86
28,5,1,1,2,1.02,0.86
28,6,1,1,2,1.05,0.86
28,7,1,1,2,1.09,0.87
28,8,1,1,2,1.05,0.84
28,9,1,1,2,1.08,0.88
28,10,1,1,2,0.98,0.79
28,1,2,1,2,1.04,0.86
28,2,2,1,2,1.04,0.86
28,3,2,1,2,1.08,0.87
28,4,2,1,2,1.06,0.83
28,5,2,1,2,1,0.82
28,6,2,1,2,1.02,0.83
28,7,2,1,2,0.99,0.81
28,8,2,1,2,1.02,0.85
28,9,2,1,2,1.04,0.84
28,10,2,1,2,1.08,0.9
28,1,1,2,2,0.9,0.78
28,2,1,2,2,0.91,0.75
28,3,1,2,2,0.85,0.71
28,4,1,2,2,0.89,0.74
28,5,1,2,2,1.05,0.85
28,6,1,2,2,0.89,0.75
28,7,1,2,2,0.93,0.75
28,8,1,2,2,0.92,0.73
28,9,1,2,2,0.9,0.78
28,10,1,2,2,0.9,0.76
28,1,2,2,2,0.88,0.75
28,2,2,2,2,0.92,0.75
28,3,2,2,2,0.92,0.78
28,4,2,2,2,0.93,0.81
28,5,2,2,2,0.93,0.82
28,6,2,2,2,0.91,0.77
28,7,2,2,2,0.92,0.78
28,8,2,2,2,0.9,0.74
28,9,2,2,2,0.91,0.76
28,10,2,2,2,0.91,0.77
32,1,1,1,2,0.98,0.83
32,2,1,1,2,1,0.8
32,3,1,1,2,1,0.82
32,4,1,1,2,0.97,0.76
32,5,1,1,2,1.01,0.86
32,6,1,1,2,0.98,0.83
32,7,1,1,2,0.98,0.8
32,8,1,1,2,1,0.81
32,9,1,1,2,0.98,0.82
32,10,1,1,2,1.02,0.86
32,1,2,1,2,0.99,0.78
32,2,2,1,2,0.95,0.77
32,3,2,1,2,1,0.77
32,4,2,1,2,1.02,0.87
32,5,2,1,2,1.01,0.84
32,6,2,1,2,1.01,0.85
32,7,2,1,2,1.01,0.8
32,8,2,1,2,1,0.83
32,9,2,1,2,0.95,0.77
32,10,2,1,2,1,0.82
32,1,1,2,2,0.81,0.72
32,2,1,2,2,0.86,0.7
32,3,1,2,2,0.87,0.73
32,4,1,2,2,0.86,0.71
32,5,1,2,2,0.89,0.76
32,6,1,2,2,0.84,0.74
32,7,1,2,2,0.86,0.73
32,8,1,2,2,0.83,0.72
32,9,1,2,2,0.85,0.71
32,10,1,2,2,0.86,0.72
32,1,2,2,2,0.86,0.73
32,2,2,2,2,0.86,0.71
32,3,2,2,2,0.85,0.74
32,4,2,2,2,0.85,0.74
32,5,2,2,2,0.86,0.7
32,6,2,2,2,0.84,0.68
32,7,2,2,2,0.86,0.73
32,8,2,2,2,0.82,0.7
32,9,2,2,2,0.83,0.71
32,10,2,2,2,0.88,0.71
38,1,1,1,2,0.94,0.75
38,2,1,1,2,0.92,0.75
38,3,1,1,2,0.97,0.82
38,4,1,1,2,1.03,0.82
38,5,1,1,2,0.95,0.8
38,6,1,1,2,1,0.82
38,7,1,1,2,1.03,0.83
38,8,1,1,2,0.96,0.8
38,9,1,1,2,0.96,0.77
38,10,1,1,2,0.98,0.82
38,1,2,1,2,1,0.81
38,2,2,1,2,0.99,0.81
38,3,2,1,2,0.9,0.77
38,4,2,1,2,0.98,0.79
38,5,2,1,2,1,0.85
38,6,2,1,2,0.98,0.81
38,7,2,1,2,0.99,0.8
38,8,2,1,2,0.96,0.82
38,9,2,1,2,0.96,0.84
38,10,2,1,2,0.98,0.86
38,1,1,2,2,0.86,0.72
38,2,1,2,2,0.84,0.72
38,3,1,2,2,0.82,0.74
38,4,1,2,2,0.88,0.78
38,5,1,2,2,0.84,0.82
38,6,1,2,2,0.82,0.71
38,7,1,2,2,0.84,0.69
38,8,1,2,2,0.87,0.74
38,9,1,2,2,0.79,0.7
38,10,1,2,2,0.87,0.78
38,1,2,2,2,0.85,0.76
38,2,2,2,2,0.84,0.72
38,3,2,2,2,0.84,0.76
38,4,2,2,2,0.84,0.76
38,5,2,2,2,0.84,0.76
38,6,2,2,2,0.79,0.7
38,7,2,2,2,0.83,0.71
38,8,2,2,2,0.83,0.77
38,9,2,2,2,0.87,0.76
38,10,2,2,2,0.89,0.76
40,1,1,1,2,0.95,0.78
40,2,1,1,2,1.02,0.8
40,3,1,1,2,1.03,0.84
40,4,1,1,2,1.01,0.84
40,5,1,1,2,1.03,0.85
40,6,1,1,2,1.06,0.88
40,7,1,1,2,1.02,0.86
40,8,1,1,2,0.99,0.81
40,9,1,1,2,1.05,0.86
40,10,1,1,2,1.04,0.8
40,1,2,1,2,1.03,0.84
40,2,2,1,2,1.05,0.86
40,3,2,1,2,1.04,0.86
40,4,2,1,2,1,0.84
40,5,2,1,2,1.03,0.88
40,6,2,1,2,1.04,0.9
40,7,2,1,2,1.02,0.86
40,8,2,1,2,1.02,0.86
40,9,2,1,2,1.03,0.82
40,10,2,1,2,1.04,0.87
40,1,1,2,2,0.9,0.73
40,2,1,2,2,0.91,0.76
40,3,1,2,2,0.94,0.79
40,4,1,2,2,0.9,0.78
40,5,1,2,2,0.88,0.75
40,6,1,2,2,0.89,0.72
40,7,1,2,2,0.9,0.81
40,8,1,2,2,0.93,0.75
40,9,1,2,2,0.9,0.71
40,10,1,2,2,0.89,0.73
40,1,2,2,2,0.9,0.79
40,2,2,2,2,0.94,0.82
40,3,2,2,2,0.94,0.77
40,4,2,2,2,0.91,0.8
40,5,2,2,2,0.93,0.76
40,6,2,2,2,0.92,0.79
40,7,2,2,2,0.94,0.79
40,8,2,2,2,0.91,0.75
40,9,2,2,2,0.93,0.78
40,10,2,2,2,0.93,0.86
41,1,1,1,2,0.99,0.81
41,2,1,1,2,1.05,0.85
41,3,1,1,2,1,0.82
41,4,1,1,2,1.02,0.86
41,5,1,1,2,1.02,0.86
41,6,1,1,2,1.01,0.85
41,7,1,1,2,1.01,0.84
41,8,1,1,2,0.98,0.84
41,9,1,1,2,1,0.85
41,10,1,1,2,0.97,0.82
41,1,2,1,2,1.02,0.86
41,2,2,1,2,0.96,0.85
41,3,2,1,2,0.98,0.83
41,4,2,1,2,1.02,0.87
41,5,2,1,2,0.96,0.8
41,6,2,1,2,1.02,0.84
41,7,2,1,2,1.03,0.86
41,8,2,1,2,0.99,0.84
41,9,2,1,2,1.03,0.82
41,10,2,1,2,1.05,0.88
41,1,1,2,2,0.88,0.71
41,2,1,2,2,0.86,0.74
41,3,1,2,2,0.88,0.77
41,4,1,2,2,0.86,0.72
41,5,1,2,2,0.87,0.73
41,6,1,2,2,0.83,0.71
41,7,1,2,2,0.88,0.77
41,8,1,2,2,0.87,0.75
41,9,1,2,2,0.87,0.7
41,10,1,2,2,0.88,0.78
41,1,2,2,2,0.9,0.76
41,2,2,2,2,0.88,0.73
41,3,2,2,2,0.86,0.75
41,4,2,2,2,0.87,0.73
41,5,2,2,2,0.87,0.74
41,6,2,2,2,0.89,0.76
41,7,2,2,2,0.87,0.77
41,8,2,2,2,0.86,0.73
41,9,2,2,2,0.84,0.74
41,10,2,2,2,0.92,0.75
42,1,1,1,2,0.99,0.83
42,2,1,1,2,1,0.88
42,3,1,1,2,0.95,0.84
42,4,1,1,2,0.96,0.78
42,5,1,1,2,0.98,0.8
42,6,1,1,2,0.99,0.84
42,7,1,1,2,0.97,0.81
42,8,1,1,2,1.01,0.84
42,9,1,1,2,0.95,0.78
42,10,1,1,2,0.98,0.84
42,1,2,1,2,0.94,0.79
42,2,2,1,2,0.98,0.82
42,3,2,1,2,0.92,0.79
42,4,2,1,2,0.97,0.85
42,5,2,1,2,0.95,0.78
42,6,2,1,2,0.9,0.8
42,7,2,1,2,0.95,0.82
42,8,2,1,2,0.95,0.78
42,9,2,1,2,0.92,0.78
42,10,2,1,2,0.95,0.82
42,1,1,2,2,0.85,0.74
42,2,1,2,2,0.84,0.68
42,3,1,2,2,0.83,0.7
42,4,1,2,2,0.87,0.76
42,5,1,2,2,0.83,0.73
42,6,1,2,2,0.8,0.7
42,7,1,2,2,0.81,0.72
42,8,1,2,2,0.86,0.73
42,9,1,2,2,0.9,0.76
42,10,1,2,2,0.9,0.74
42,1,2,2,2,0.82,0.69
42,2,2,2,2,0.8,0.64
42,3,2,2,2,0.87,0.73
42,4,2,2,2,0.79,0.72
42,5,2,2,2,0.88,0.77
42,6,2,2,2,0.81,0.63
42,7,2,2,2,0.83,0.7
42,8,2,2,2,0.8,0.69
42,9,2,2,2,0.84,0.75
42,10,2,2,2,0.85,0.76
45,1,1,1,2,0.99,0.79
45,2,1,1,2,0.97,0.77
45,3,1,1,2,0.97,0.78
45,4,1,1,2,1.03,0.83
45,5,1,1,2,1.01,0.81
45,6,1,1,2,1.05,0.84
45,7,1,1,2,1.04,0.84
45,8,1,1,2,0.95,0.76
45,9,1,1,2,1.02,0.82
45,10,1,1,2,0.93,0.75
45,1,2,1,2,0.94,0.8
45,2,2,1,2,1,0.83
45,3,2,1,2,0.92,0.81
45,4,2,1,2,1,0.81
45,5,2,1,2,0.94,0.78
45,6,2,1,2,1.03,0.81
45,7,2,1,2,1.04,0.85
45,8,2,1,2,1.04,0.83
45,9,2,1,2,1.03,0.83
45,10,2,1,2,1,0.83
45,1,1,2,2,0.83,0.7
45,2,1,2,2,0.88,0.75
45,3,1,2,2,0.85,0.71
45,4,1,2,2,0.91,0.75
45,5,1,2,2,0.79,0.68
45,6,1,2,2,0.87,0.73
45,7,1,2,2,0.89,0.74
45,8,1,2,2,0.81,0.67
45,9,1,2,2,0.91,0.76
45,10,1,2,2,0.92,0.75
45,1,2,2,2,0.82,0.72
45,2,2,2,2,0.87,0.77
45,3,2,2,2,0.91,0.72
45,4,2,2,2,0.88,0.75
45,5,2,2,2,0.88,0.71
45,6,2,2,2,0.84,0.76
45,7,2,2,2,0.8,0.69
45,8,2,2,2,0.88,0.73
45,9,2,2,2,0.82,0.69
45,10,2,2,2,0.84,0.74
59,1,1,1,2,1.01,0.8
59,2,1,1,2,0.91,0.78
59,3,1,1,2,0.99,0.8
59,4,1,1,2,0.94,0.75
59,5,1,1,2,0.98,0.82
59,6,1,1,2,1.01,0.79
59,7,1,1,2,0.93,0.7
59,8,1,1,2,0.97,0.8
59,9,1,1,2,1.01,0.84
59,10,1,1,2,0.97,0.77
59,1,2,1,2,1.01,0.81
59,2,2,1,2,1,0.85
59,3,2,1,2,0.96,0.75
59,4,2,1,2,1,0.85
59,5,2,1,2,1,0.8
59,6,2,1,2,0.97,0.76
59,7,2,1,2,0.96,0.78
59,8,2,1,2,1,0.78
59,9,2,1,2,1.02,0.87
59,10,2,1,2,1.06,0.86
59,1,1,2,2,0.74,0.64
59,2,1,2,2,0.78,0.68
59,3,1,2,2,0.85,0.73
59,4,1,2,2,0.72,0.6
59,5,1,2,2,0.79,0.66
59,6,1,2,2,0.85,0.7
59,7,1,2,2,0.77,0.65
59,8,1,2,2,0.87,0.74
59,9,1,2,2,0.85,0.69
59,10,1,2,2,0.8,0.66
59,1,2,2,2,0.82,0.69
59,2,2,2,2,0.89,0.75
59,3,2,2,2,0.83,0.65
59,4,2,2,2,0.87,0.75
59,5,2,2,2,0.85,0.71
59,6,2,2,2,0.87,0.73
59,7,2,2,2,0.86,0.71
59,8,2,2,2,0.86,0.7
59,9,2,2,2,0.84,0.68
59,10,2,2,2,0.89,0.74
73,1,1,1,2,0.97,0.84
73,2,1,1,2,0.97,0.78
73,3,1,1,2,0.94,0.84
73,4,1,1,2,0.93,0.81
73,5,1,1,2,1.01,0.88
73,6,1,1,2,0.95,0.79
73,7,1,1,2,0.97,0.83
73,8,1,1,2,0.98,0.87
73,9,1,1,2,1.01,0.84
73,10,1,1,2,1.01,0.85
73,1,2,1,2,0.95,0.79
73,2,2,1,2,0.86,0.76
73,3,2,1,2,0.96,0.81
73,4,2,1,2,0.99,0.8
73,5,2,1,2,1,0.82
73,6,2,1,2,0.99,0.78
73,7,2,1,2,0.98,0.85
73,8,2,1,2,0.98,0.83
73,9,2,1,2,0.99,0.84
73,10,2,1,2,0.97,0.81
73,1,1,2,2,0.83,0.76
73,2,1,2,2,0.88,0.75
73,3,1,2,2,0.87,0.76
73,4,1,2,2,0.85,0.75
73,5,1,2,2,0.82,0.73
73,6,1,2,2,0.9,0.75
73,7,1,2,2,0.89,0.76
73,8,1,2,2,0.85,0.74
73,9,1,2,2,0.85,0.76
73,10,1,2,2,0.83,0.76
73,1,2,2,2,0.87,0.76
73,2,2,2,2,0.86,0.74
73,3,2,2,2,0.88,0.76
73,4,2,2,2,0.86,0.74
73,5,2,2,2,0.83,0.7
73,6,2,2,2,0.85,0.74
73,7,2,2,2,0.87,0.74
73,8,2,2,2,0.87,0.73
73,9,2,2,2,0.85,0.74
73,10,2,2,2,0.88,0.78
75,1,1,1,2,1.01,0.77
75,2,1,1,2,1.02,0.83
75,3,1,1,2,1.01,0.8
75,4,1,1,2,1.03,0.86
75,5,1,1,2,1.05,0.8
75,6,1,1,2,1.01,0.8
75,7,1,1,2,1.03,0.82
75,8,1,1,2,0.98,0.81
75,9,1,1,2,1,0.8
75,10,1,1,2,1,0.8
75,1,2,1,2,1.02,0.76
75,2,2,1,2,1.03,0.79
75,3,2,1,2,0.91,0.77
75,4,2,1,2,1,0.81
75,5,2,1,2,1,0.78
75,6,2,1,2,0.97,0.76
75,7,2,1,2,0.99,0.77
75,8,2,1,2,1.01,0.83
75,9,2,1,2,1,0.76
75,10,2,1,2,0.98,0.78
75,1,1,2,2,0.88,0.69
75,2,1,2,2,0.84,0.7
75,3,1,2,2,0.87,0.7
75,4,1,2,2,0.85,0.71
75,5,1,2,2,0.87,0.69
75,6,1,2,2,0.88,0.76
75,7,1,2,2,0.88,0.71
75,8,1,2,2,0.86,0.72
75,9,1,2,2,0.9,0.74
75,10,1,2,2,0.87,0.73
75,1,2,2,2,0.87,0.7
75,2,2,2,2,0.89,0.73
75,3,2,2,2,0.88,0.72
75,4,2,2,2,0.87,0.69
75,5,2,2,2,0.91,0.74
75,6,2,2,2,0.87,0.68
75,7,2,2,2,0.87,0.69
75,8,2,2,2,0.87,0.72
75,9,2,2,2,0.88,0.74
75,10,2,2,2,0.84,0.7
85,1,1,1,2,0.98,0.83
85,2,1,1,2,0.94,0.79
85,3,1,1,2,1,0.85
85,4,1,1,2,0.91,0.78
85,5,1,1,2,0.98,0.81
85,6,1,1,2,0.98,0.79
85,7,1,1,2,0.95,0.77
85,8,1,1,2,0.98,0.82
85,9,1,1,2,0.99,0.84
85,10,1,1,2,1,0.84
85,1,2,1,2,0.98,0.82
85,2,2,1,2,0.96,0.83
85,3,2,1,2,0.99,0.85
85,4,2,1,2,0.98,0.84
85,5,2,1,2,0.98,0.86
85,6,2,1,2,0.94,0.81
85,7,2,1,2,0.99,0.84
85,8,2,1,2,0.96,0.79
85,9,2,1,2,1.03,0.87
85,10,2,1,2,0.94,0.82
85,1,1,2,2,0.9,0.79
85,2,1,2,2,0.82,0.72
85,3,1,2,2,0.87,0.75
85,4,1,2,2,0.9,0.76
85,5,1,2,2,0.83,0.71
85,6,1,2,2,0.84,0.72
85,7,1,2,2,0.87,0.78
85,8,1,2,2,0.85,0.72
85,9,1,2,2,0.84,0.71
85,10,1,2,2,0.86,0.75
85,1,2,2,2,0.82,0.74
85,2,2,2,2,0.84,0.74
85,3,2,2,2,0.84,0.75
85,4,2,2,2,0.86,0.73
85,5,2,2,2,0.85,0.74
85,6,2,2,2,0.86,0.73
85,7,2,2,2,0.86,0.74
85,8,2,2,2,0.82,0.72
85,9,2,2,2,0.87,0.76
85,10,2,2,2,0.86,0.74
88,1,1,1,2,0.93,0.8
88,2,1,1,2,0.97,0.86
88,3,1,1,2,0.96,0.83
88,4,1,1,2,0.96,0.84
88,5,1,1,2,0.93,0.81
88,6,1,1,2,0.94,0.82
88,7,1,1,2,0.95,0.85
88,8,1,1,2,0.86,0.78
88,9,1,1,2,0.88,0.79
88,10,1,1,2,1,0.84
88,1,2,1,2,0.91,0.79
88,2,2,1,2,0.93,0.85
88,3,2,1,2,0.93,0.82
88,4,2,1,2,0.95,0.88
88,5,2,1,2,0.9,0.8
88,6,2,1,2,0.94,0.82
88,7,2,1,2,0.87,0.77
88,8,2,1,2,0.95,0.83
88,9,2,1,2,0.92,0.8
88,10,2,1,2,0.94,0.8
88,1,1,2,2,0.86,0.76
88,2,1,2,2,0.82,0.72
88,3,1,2,2,0.74,0.65
88,4,1,2,2,0.83,0.71
88,5,1,2,2,0.83,0.74
88,6,1,2,2,0.81,0.71
88,7,1,2,2,0.81,0.73
88,8,1,2,2,0.88,0.76
88,9,1,2,2,0.85,0.76
88,10,1,2,2,0.82,0.73
88,1,2,2,2,0.82,0.72
88,2,2,2,2,0.8,0.68
88,3,2,2,2,0.77,0.68
88,4,2,2,2,0.78,0.77
88,5,2,2,2,0.83,0.77
88,6,2,2,2,0.83,0.71
88,7,2,2,2,0.85,0.76
88,8,2,2,2,0.82,0.72
88,9,2,2,2,0.83,0.74
88,10,2,2,2,0.8,0.73
101,1,1,1,2,1.04,0.87
101,2,1,1,2,1,0.86
101,3,1,1,2,0.86,0.99
101,4,1,1,2,0.94,0.8
101,5,1,1,2,0.99,0.85
101,6,1,1,2,1.01,0.86
101,7,1,1,2,0.96,0.8
101,8,1,1,2,0.99,0.82
101,9,1,1,2,0.97,0.82
101,10,1,1,2,1.01,0.85
101,1,2,1,2,0.95,0.81
101,2,2,1,2,0.96,0.83
101,3,2,1,2,0.96,0.79
101,4,2,1,2,0.98,0.85
101,5,2,1,2,1,0.86
101,6,2,1,2,0.93,0.81
101,7,2,1,2,0.96,0.85
101,8,2,1,2,1,0.85
101,9,2,1,2,1.01,0.87
101,10,2,1,2,0.99,0.83
101,1,1,2,2,0.88,0.79
101,2,1,2,2,0.89,0.76
101,3,1,2,2,0.9,0.78
101,4,1,2,2,0.85,0.73
101,5,1,2,2,0.92,0.8
101,6,1,2,2,0.88,0.72
101,7,1,2,2,0.85,0.74
101,8,1,2,2,0.89,0.78
101,9,1,2,2,0.84,0.73
101,10,1,2,2,0.86,0.78
101,1,2,2,2,0.83,0.75
101,2,2,2,2,0.87,0.77
101,3,2,2,2,0.87,0.76
101,4,2,2,2,0.87,0.77
101,5,2,2,2,0.85,0.72
101,6,2,2,2,0.83,0.71
101,7,2,2,2,0.88,0.76
101,8,2,2,2,0.8,0.73
101,9,2,2,2,0.89,0.74
101,10,2,2,2,0.84,0.74
105,1,1,1,2,0.97,0.78
105,2,1,1,2,0.99,0.86
105,3,1,1,2,0.98,0.78
105,4,1,1,2,0.99,0.81
105,5,1,1,2,0.97,0.78
105,6,1,1,2,1.02,0.85
105,7,1,1,2,0.96,0.8
105,8,1,1,2,0.97,0.8
105,9,1,1,2,0.96,0.82
105,10,1,1,2,0.97,0.8
105,1,2,1,2,0.98,0.8
105,2,2,1,2,0.97,0.82
105,3,2,1,2,0.95,0.81
105,4,2,1,2,0.94,0.8
